00000000,none,0.0,0,Genesis
187a5d8a0aae0736df135c5d790c4bf46947e96b40d4511d0a240375eea79935,d168bc2c24a4ed65c328d555d6252323927352bd58b01e05f1f45c6117e739f3,1240.0,124,0
9b5987c5f73e5ad27f1e055fa1c494d4965d98484387b754e852022deca14319,187a5d8a0aae0736df135c5d790c4bf46947e96b40d4511d0a240375eea79935,1250.0,125,1
3939567cb63efa5277ebc1002d94794e18f5ae47d7a4d7763823c7886c011c5c,9b5987c5f73e5ad27f1e055fa1c494d4965d98484387b754e852022deca14319,1260.0,126,0
700160ada756876d9d9038cb7b11ae9f2199045cbfd6eb48c75b8eae4666e501,3939567cb63efa5277ebc1002d94794e18f5ae47d7a4d7763823c7886c011c5c,1270.0,127,1
e02eac6461d5ffacdca06fe3b484489ee295d841d44eb857205b79e0b6963a1a,700160ada756876d9d9038cb7b11ae9f2199045cbfd6eb48c75b8eae4666e501,1280.0,128,0
d0dc678f05ba1e4fc91e8c4cb82f4445dc2ab9c51938dea80a1bcfbd595a577e,e02eac6461d5ffacdca06fe3b484489ee295d841d44eb857205b79e0b6963a1a,1290.0,129,1
3c3da2c5bc7c8c6b74daac80ebd13f49b44b50e0cc160524909fa14bc0245292,d0dc678f05ba1e4fc91e8c4cb82f4445dc2ab9c51938dea80a1bcfbd595a577e,1300.0,130,0
4d672bd68f76398acc303bdb388089ed23684b4cec68d0fd879e461330a88b35,3c3da2c5bc7c8c6b74daac80ebd13f49b44b50e0cc160524909fa14bc0245292,1310.0,131,1
7c20fbf2723c32f1135275c8771646417060aaa584213a4bae1c7bbb8e435cf5,4d672bd68f76398acc303bdb388089ed23684b4cec68d0fd879e461330a88b35,1320.0,132,0
f3877cfed05f918e7714472e17227b2ccdeed3e6e35faf73597519d5ac02df8a,7c20fbf2723c32f1135275c8771646417060aaa584213a4bae1c7bbb8e435cf5,1330.0,133,1
ba0d5139fcb14a42a56bfb584f857aab0c26d400863a891ea30d8e707bd81003,f3877cfed05f918e7714472e17227b2ccdeed3e6e35faf73597519d5ac02df8a,1340.0,134,0
95ccb2196a0a4323369dbcd324b4d5ac48c6d3fab9f24cbdf3097dce5665485e,ba0d5139fcb14a42a56bfb584f857aab0c26d400863a891ea30d8e707bd81003,1350.0,135,1
b6f4a3534bc48095991850dc94c3b360d5079b0e6c10eb8b5c1feda9a1e48325,95ccb2196a0a4323369dbcd324b4d5ac48c6d3fab9f24cbdf3097dce5665485e,1360.0,136,0
271a99ebe448140ce360bd3d707df84d1e4ea1d755adba2544b5cf60b94c8b46,b6f4a3534bc48095991850dc94c3b360d5079b0e6c10eb8b5c1feda9a1e48325,1370.0,137,1
09de510c6a3f5e0333707f5f80f454dc8065d5f03d1def89e732fe53da8e9949,271a99ebe448140ce360bd3d707df84d1e4ea1d755adba2544b5cf60b94c8b46,1380.0,138,0
e9aa77d99d96840f4e42914e28381643e84252be889390098c475077f2ca841b,09de510c6a3f5e0333707f5f80f454dc8065d5f03d1def89e732fe53da8e9949,1390.0,139,1
1a210f49d6f8f7ca0bc0419652cfac369c6d7530bfcd516c8972f336cf56df26,e9aa77d99d96840f4e42914e28381643e84252be889390098c475077f2ca841b,1400.0,140,0
8223e2b1a10a43b6a8b9a05278f26796998ad613821280457d6c45bce63e6bb1,1a210f49d6f8f7ca0bc0419652cfac369c6d7530bfcd516c8972f336cf56df26,1410.0,141,1
ded7f7c7e0f84b136055e6752c6f58a23a63ce02a7a816e0a2d7805d0c3b75f9,8223e2b1a10a43b6a8b9a05278f26796998ad613821280457d6c45bce63e6bb1,1420.0,142,0
42fac4b69e623bf041100e1966ed11197725b81ac87f4b906e66786e637e8d97,ded7f7c7e0f84b136055e6752c6f58a23a63ce02a7a816e0a2d7805d0c3b75f9,1430.0,143,1
6aa89e645f84d2d7970474bc8102f3eacf2753c8d9b38b4b5f6d9e0142f68fc6,42fac4b69e623bf041100e1966ed11197725b81ac87f4b906e66786e637e8d97,1440.0,144,0
b49dac75b338879b618fd3c196163ea63f884a69175345bae8eb4be5f7fe9e15,6aa89e645f84d2d7970474bc8102f3eacf2753c8d9b38b4b5f6d9e0142f68fc6,1450.0,145,1
f2e05c7340d683d335ae805b5de3743f8f3817f06a24c3e99533a879f92cdaf9,b49dac75b338879b618fd3c196163ea63f884a69175345bae8eb4be5f7fe9e15,1460.0,146,0
a0880a4286eeab92f832eda81ff38f9366093e051ffc03d4a911d40030dde08e,f2e05c7340d683d335ae805b5de3743f8f3817f06a24c3e99533a879f92cdaf9,1470.0,147,1
59fb8ef00423b7c4da8f97edeab0afe876febeb2e89c18ea54113ca0dcd06246,a0880a4286eeab92f832eda81ff38f9366093e051ffc03d4a911d40030dde08e,1480.0,148,0
